,text,number of annotations,hard_label,soft_label,split,disagreement_lev
601,الفيلم انتاج نيتفليكس فيعني اكيد غرقان اجندة وكانت اجندة نسوية للامانة كثرتها كانت مزعجة لان كانت جزء القصة وفي سياق الفيلم زال فيلم بيض مره اكثر يميز اعمال هولمز موجودة,3,0,"{'0': 1.0, '1': 0.0}",train,0
602,يجوز للرجل يلحس الايس كريم امام النساء سبب فتنه للنساء وسوف يأخذ اثىم عظيم,3,0,"{'0': 0.67, '1': 0.33}",train,1
603,النسويات يؤيدن العلاقات العمل خارجه الحمد لله بناتنا يعملن الرجال بهذه المهزله الفديو الله يستر عليهن ويهديهن للصراط المستقيم,3,0,"{'0': 1.0, '1': 0.0}",train,0
604,معتله معتوه تتكلمين شيء فاهمته ليششش انتي غبيه الله اجتهاد شخصي منك النسوية نفسها المطالبة بحقوق المرأة والمساوة الجنس الآخر وبس وبعدين تعالي إبقاء مكانة الرجل ترا ذكر رجل ترا الحمار ذكر طيب يار حثوى تراب,3,1,"{'0': 0.0, '1': 1.0}",train,0
605,أصلحك الله أتيت لأن زمن النساء بتلقى إنك رجعت لبطن امرأة تمنت تكون صالحا كإسمك تغرد بفتنة النساء صدق الرسول صلى الله وسلم وكذبت,3,0,"{'0': 1.0, '1': 0.0}",train,0
606,المشرفات متسلطات ليش,3,0,"{'0': 0.67, '1': 0.33}",train,1
607,قذرات الله ياخذهن نجسن الناس اكيد اجنبيات بنات الحمايل يكرمن عنهن,3,1,"{'0': 0.0, '1': 1.0}",train,0
608,نصيحتي المتواضعه اختي خذي الردود الايجابية واتركي السلبية وكل مدير وله شخصيته وتعامله وطبعه الموظفين والواحد يصبر علشان لقمة العيش الوظائف الكرسي دوار والي اشوفه ويمكن اكون غلطان دااائما السيدات متسلطات الوظائف الحكومية ليه,3,0,"{'0': 0.67, '1': 0.33}",train,1
609,حقيقي وهذا كلامهم حنا نسويات نكرة الذكور ندعم قيرل'ز قروب المفروض يكرهون طاري هالشيء يتكلمون عنه نهائي,3,0,"{'0': 1.0, '1': 0.0}",train,0
610,النسويات انتن متمردات وبذيئات لسان نموهم ازواجكن وهم عزوتكن وسندكن وامانكن تحتضن البنات اهلهن تحتقره الزواج وتشوهن سمعته تتهمون البنات بانهن عبدات ذكور وتقولين ليه المجتمع ضدنا ترا زوجس وعزوتس وسندك محدن بينفعك شهاده غيره,3,1,"{'0': 0.0, '1': 1.0}",train,0
611,اتفه شيء نطالب القبض والقبض قروشه يلعن شكلهم وانا حملتها النسويات انا حملتها الفسويات,3,1,"{'0': 0.0, '1': 1.0}",train,0
612,يجب تحمد الله انك عشت طفولتك زمن النساء النقيات امهات اليوم ترمي اطفالها بحضن الشغالة الجيران تحضر مناسبة حفلة تخرج لتسوق,3,1,"{'0': 0.0, '1': 1.0}",train,0
613,اجلد الفسويات المسترجلات بتات اخر زمن,3,1,"{'0': 0.0, '1': 1.0}",train,0
614,قولي مايبي يتحمل مسؤولية مقتدر ملاقي طرق اخرى لاتقولين الجمال بعدين شدخل الصلاح بالجمال الصالحات عفنات والجميلات فاسقات وين المشكلة اذا اشترط الجمال خصوصا اذا جميل حقه وحتى البنت تشترط واحد عنده اولويات ياخذ اللي يناسب اولوياته وينام عالجنب اللي يريحه,3,0,"{'0': 1.0, '1': 0.0}",train,0
615,يغرونك بالسعادة ستجدينها تركك للدين نهاية المطاف,3,1,"{'0': 0.0, '1': 1.0}",train,0
616,البنت يوم تقول انها تحس نفسها بزر يعني مستعدة للمسوؤليات الفراش قناعة شخصية ماله دخل دلع نسويات ترا النسويات يتزوجون فاهم غلط اسمه بهالعمر وحده تنضج عمر مختلف تحط فرضيات جيبك,3,0,"{'0': 1.0, '1': 0.0}",train,0
617,اللي نقوله يكفي واللي نسويه يبقى ناقص,3,0,"{'0': 1.0, '1': 0.0}",train,0
618,النساء اكيد دخل يصير اختلاط الرجال والنساء والسوالف والخرابيط اللي تصير اللي خلت الكل ياخذ فكره غلط المستشفى مني الكل للاسف نفس الكلام يضر كان قسم نسآئي لحال,3,0,"{'0': 0.67, '1': 0.33}",train,1
619,عنصري العنصري لأني أثبت للفتاة خطأ فكرها بأن النساء صالحات فاسدات يعني حينما أثبت للكفار أنهن مخلدين النار بحسب عقيدتي أصبح عنصري الكافر أقول الحق قلت مكتوب شرع الله فهل تتهمي شرع الله أيضا بالعنصرية بحكم أني أناقش,3,1,"{'0': 0.33, '1': 0.67}",train,1
620,اللات تمثل الجانب النساء العربيات مناة تمثل الوقت لماذا امرأة زمن كان أصنام الوقت المثلوجيات رجال ربما يعود المرأة ممكن تنهي حياة ملوك العرب مثل الجليلة بنت مرة حليمة بنت الحارث اسمه صعب ليلى بنت المهلهل فتم ربط الموت الوقت السعادة,3,1,"{'0': 0.33, '1': 0.67}",train,1
621,الله يعيينك هيبة نسويات الفسويات اطنخ يالقادح,3,1,"{'0': 0.0, '1': 1.0}",train,0
622,والله اغلبهم نسويات ومبثرينا,3,0,"{'0': 0.67, '1': 0.33}",train,1
623,ولك روقي عشان صحتك تموتي نسوية,3,0,"{'0': 0.67, '1': 0.33}",train,1
624,عيال الكلب الي يطالبون بأسقاط الولايه ليش حمير طالبون بأرجاع الدخان القديم ليش جيدين حاطين ألمرأه وجه المدفع ياخولات,3,1,"{'0': 0.33, '1': 0.67}",train,1
625,فقط المرأة تمثل النسبة الأعلى مجالس الشورى فقط السعودية تطقطق امرأة تقود السيارة تعاقب عقاب شديد فقط السعودية راتب المرأة يساوي الرجل والغرب يشايعه خونة العرب والخليج يقولون عنا اننا نضطهد المرأة تبا ولفكركم العفن,3,0,"{'0': 1.0, '1': 0.0}",train,0
626,رجعنا للطير يلي المعددين أكثرهم ظالمين ليش أهل النار النساء طفشت والله وأنا شوي أعيد وإنتي مأخذة وضعية الكأس المقلوب مافي فايدة معاه تسوي العموم إلي بيعدد ويعدل يأخذ راحته إلي بيعدد ويظلم الزوج تطلب الطلاق وبس,3,1,"{'0': 0.33, '1': 0.67}",train,1
627,تلاقون المنحرف المعتوه اللي يصايحون يوم التويتر النسويات وانهم فاسدات ويردون افساد المجتمع,3,0,"{'0': 1.0, '1': 0.0}",train,0
628,الحقيقة ناقصات دين,3,1,"{'0': 0.0, '1': 1.0}",train,0
629,يلهطوا راتب الزوج ويوم يشتغلوا يبو يخبوه لهذا ناقصات عقل,3,1,"{'0': 0.0, '1': 1.0}",train,0
630,طيب كون الرجل المفروض يلتزم بالزي الرسمي انتقاد مرتدي البنطال والتيشيرت بلكم شنيتوا هجوم ماتشنون علينا تسبونه ماتسبوننا تنظرون نظرة استنقاص زينا انت المحجبة الي تقول لولد المحجبات فاسقات وقليلات حياء ماش ماعجبني كلامك اقتنعت,3,0,"{'0': 1.0, '1': 0.0}",train,0
631,السبايا والجوارى نظام موجود قبل الاسلام والاسلام منعه تدريجيا ناقصات عقل نقص واجب الشهادة العقود المالية فقط للتخفيف عليها وقت الحمل نقص دين عدم ادائها للعبادات وقت الدورة الشهرية ومعلهاش ذنب التعدد مباح وليس للراجل وليه شروط الراجل مطبقهاش هيتحدف النار,3,0,"{'0': 1.0, '1': 0.0}",train,0
632,ترا الي عاملين حالهم نسويات حرفيا بعرفوش ايش يعني نسويه بدهم يطلعو خنزيره الي بصوره هاي انهم شريفات مكه وانو الحق رجل خلاهم هيك يمكن الرجل المظلوم تعب لانها منيحه وطلقها عشان متخلفه اثبتت تحطوش الحق عرجل بكل شييي,3,1,"{'0': 0.33, '1': 0.67}",train,1
633,وبعدين يجون نسويات يقولون حقوقنا وحقوقنا شوفو حقوق يازينا اخوانا يشترون شاورما,3,1,"{'0': 0.33, '1': 0.67}",train,1
634,لازم تستوعبون المرأة تكون الفكر النسوي مايعني انها الحقوق لاني شفت منهم امور سيئة تجعلني اكره دعمهم ليه صرنا نشوف نسويات يحاولون يناقشون نسويات بان انسويه لاعلاقه لهذا ولهذا لهذا لانه عرفو الحزب تدنس بافكار اخرى الواقع يقول ماتكون الا اجل الامور الاخرى,3,0,"{'0': 0.67, '1': 0.33}",train,1
635,ليش قضية تطالب النسويات يقتنع المجتمع يقولوا قضية نسويات راضين تقتنعوا بأصل الحركة كره مال عناد,3,0,"{'0': 1.0, '1': 0.0}",train,0
636,مره اسلوب تنادين صاحبتك القذف قذرات,3,0,"{'0': 0.67, '1': 0.33}",train,1
637,الله ينظر أجسامكم صوركم ينظر قلوبكم دليل الله مادرى عنكم تلبسون فايده اذا كانو شاءالله لابسات خيشه فاسدات جوا والفساد الحقد والعنصريه والكراهيه,3,0,"{'0': 1.0, '1': 0.0}",train,0
638,البرلمان عدنا شكو همجي بحيث كلها المراه وحقوقه ويفصلون قرارات صالح رجل مسوين قانون العنف حاله نشوف ديصير همج شلع قلع المرأه العراقيه ترتاح بحاله تولي هاي طبقه يجون جدد مثقفين ويسون قرارات دول مسويها الكرامه المرأه وحقوقه,3,0,"{'0': 1.0, '1': 0.0}",train,0
639,المهم الله يحرق واحد ووحده تدعم هالشي,3,0,"{'0': 0.67, '1': 0.33}",train,1
640,هسه عرفتوا شنو معنى نفتح بنك للنساء بمؤتمر المرأة العنف المهم كتائب طبر تعلن النفير العام والالتحاق فورآ اعلان مصرف الرشيد لسلفة عشرة مليون لكل زواج أمرأة ثانية وهناك انباء تتحدث وفر ربما يحرقون المصرف بصاروخ rbg,3,1,"{'0': 0.33, '1': 0.67}",train,1
641,يؤمن المسلمون الإسلام أعطى المرأة حقوقها وكتب الميراث والنفقة والرفق وحقوقا أخرى نسائية لفضيلة الشيخ عثمان الخميس 21/20 2020,3,0,"{'0': 1.0, '1': 0.0}",train,0
642,النساء تملك عقلا يوزن بلد حرج يأخذ برأي زوجته والدليل مافعله النبي صلى الله وسلم أشارت إحدى زوجاته يحلق رأسه ففعل فقام الصحابة بفعل مباشرة,3,0,"{'0': 1.0, '1': 0.0}",train,0
643,بوووم جبهه الفسويات,3,1,"{'0': 0.33, '1': 0.67}",train,1
644,احتل اليمن المرتبة الأخيرة المؤشر العالمي للفجوة الجنسين لمدة 13عام متتالية عانت النساء عدم المساواة كان متجذرا بعمق بسبب السلطة الذكورية الأبويه المحددة للأدوار النمطية للذكر والأنثئ فكل دور مختلف تقوم المرأه يزيد فرص تعرضها للعنف,3,0,"{'0': 1.0, '1': 0.0}",train,0
