,text,number of annotations,hard_label,soft_label,split,disagreement_lev
4396,"Total number of Black Americans fatally shot by police this year: 98  Total number of Black Americans younger than 45 killed by Covid-19 as of June 3: 736  Black people, particularly children, are disproportionately dying of this disease.  #blacklivesmatter #stayathome",5,0,"{'0': 1.0, '1': 0.0}",train,0
4397,"Read this you visionless goofy’s. <user> <user> <user> <user> Hunger could kill millions more than Covid-19, warns Oxfam <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4398,<user>  TAKES WISCONSIN!!!!!!!!!!!!!!!!!!!!!!!!,5,0,"{'0': 1.0, '1': 0.0}",train,0
4399,<user> <user> The hoax is how the left wing media and it's sycophants exaggerated what happened.  All he did was ask the doctors a simple question.  If bleach kills Covid outside of the body could they somehow develop a way to kill Covid inside the body?  It was a question.  That's all.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4400,<user> <user> <user> ...stupidity has its price; at times that price is steep,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4401,<user> <user> <user> Chris Wallace showed so much bias towards OBiden It was 2 against 1  Trump knew that &amp; said so Unfair fight! 2 unstable nut jobs piling on our President! Wallace actually told Trump that he was interrupting more than OBiden?  Outrageous of Wallace! Where was Hunter last night?,5,0,"{'0': 0.8, '1': 0.2}",train,2
4402,<user> <user> Exactly  Kamala Harris is a nefarious charlatan whom you absolutely cannot trust,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4403,His audio is hard to hear but good god...WTF?!?!,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4404,As a SHIT SHOW? After the #GOPGenocide ? I wonder if the next phase is the killing of children by opening schools?,5,1,"{'0': 0.0, '1': 1.0}",train,0
4405,"<user> <user> Science says a ""fetal heart beat"" is merely a few quivering cells not an actual heart and the law says it’s none of your damn business...so🤷‍♂️",5,0,"{'0': 0.8, '1': 0.2}",train,2
4406,#Trump is acting like a kid ! The loser doesn't want to lose. Tweet #TrumpKid to show him he can't be a President anymore.   #Elections2020 #ElectionNight #Election2020 #Wisconsin <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
4407,This u ?? <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
4408,"<user> <user> Weird, a nazi who hates communism.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4409,<user> Chinese propaganda from heels up Harris! <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
4410,If we only had the foresight to have a plan in place....oh wait we did.   The plan had Obamas name on it so we shit-canned it.   Trump is terribly unfit for office.,5,0,"{'0': 0.8, '1': 0.2}",train,2
4411,"George Floyd’s brother breaks down about Minneapolis video: ""You don’t even do that to an animal"" <url> #globalnews #newsmedia <url>",5,0,"{'0': 1.0, '1': 0.0}",train,0
4412,<user> <user> <user> <user> They would vote biden only if hate muslims and ban a couple of countries,5,1,"{'0': 0.2, '1': 0.8}",train,2
4413,<user> <user> <user> <user> <user> <user> In my hood... <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
4414,Great interview Brother <user>,5,0,"{'0': 1.0, '1': 0.0}",train,0
4415,<user> <user> You see that.   I see that.   AMERICA sees that.   Trump WINS.,5,0,"{'0': 1.0, '1': 0.0}",train,0
4416,"We've had strong economies in the past. That is a #DumbIdea by #DumbTrump. Trump says his plan to address racism is a strong economy, as he touts lower than expected jobless claims <url>",5,0,"{'0': 0.8, '1': 0.2}",train,2
4417,Holy hell this is awesome <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4418,.<user> visits <user> to talk #BlackLivesMatter and more  <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
4419,#Sanctions hampering Iran’s access to #coronavirus test kits: Businessman  <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
4420,This is worse than what my racist father says about #BlackLivesMatter,5,0,"{'0': 1.0, '1': 0.0}",train,0
4421,"<user> <user> I will brave the covid wasteland to make it to my polling station, I'll even the g-damned mask to do it if I have to.",5,0,"{'0': 0.8, '1': 0.2}",train,2
4422,<user> <user> <user> <user> Because there ARE no normal Democrats. Anyone with an ounce of patriotism walked away already. They're COMMUNISTS.,5,1,"{'0': 0.2, '1': 0.8}",train,2
4423,FUCK YOU Dr. Fauci: Wear goggles or eye shields to prevent spread of COVID-19; flu vaccine a must - ABC News - <url> via <user>,5,1,"{'0': 0.2, '1': 0.8}",train,2
4424,It's the slice brewed for me. It's going to shock the Dems how <user> will win this election.#USElections2020 #Trump2020,5,0,"{'0': 0.8, '1': 0.2}",train,2
4425,The only thing the boy did wrong was run a stop sign and your first instinct is to point a gun at him <url> #BlackLivesMatter,5,0,"{'0': 1.0, '1': 0.0}",train,0
4426,<user> 😂😂😂😂😂😂😂 Trump is dullard! Vote him out!,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4427,i’m 20 and it took me two whole weeks just to feel better 😗,5,0,"{'0': 1.0, '1': 0.0}",train,0
4428,"Well this is absolutely friggin ridiculous!  CRIMINALS should NOT be allowed to run for public office, especially the presidency!  The President of the United States should be of upmost character!  And anyone who runs for the House or the Senate!  <user> <user> <user>",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4429,until #blacklivesmatter  saying all lives matter is useless  and belittling,5,0,"{'0': 1.0, '1': 0.0}",train,0
4430,<user>  Officer Adam Dimao NCIC 03030 CMD 066 ID# 930031 Spreading the virus in middle of the pandemic. <user> <user> <user> #NypdMaskwatch <user> #BadCops #GeorgeFloyd #GeorgeFloydMemorial #RacistBLM #racistnypd #BlackLivesMatter <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
4431,<user> <user> <user> <user> <user> <user> People never defend the fact Trump is a racist with a defense of his character they just say look at what Biden supposedly did 40 years ago. Just bc someone cuts a bunch of soundbites without context doesn't make it facts. Do you know how critical thinking works?,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4432,<user> <user> You know it’s not to Christian to lie right? And Pro Life means ALL life. This untrue rhetoric kills people!!,5,0,"{'0': 1.0, '1': 0.0}",train,0
4433,Environmental Homicide!  Trump destroys our country during a pandemic hoping no one will notice or care!! <user> <user> <user> <user> <user> <user> <user> <url>,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4434,"These businesses (Spire Club, Prospect Park, Pour Behavior) suck ass &amp; do not care if you or your friends/family die of COVID.   WHY NOT PULL THEIR LIQUOR LICENSE?  I bet they'd care about that.   #wallofshame",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4435,<user> <user> A vote for Donald &amp; Pence is a vote for hate &amp; violence.  A sad commentary on the state of our Republic that Donald has emboldened these criminals such as yesterday in Texas. How hateful his is.  #VoteOutHate  #VoteTrumpOut2020  #VoteOutEveryRepublican <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
4436,"<user> <user> You've been lying for over a week, but then, you've been lying to people for years desperately trying to provide cover for a corrupt Russian stooge bcz rubles are shiny when washed into YOUR campaign as well. 133K Americans dead bcz of you &amp; Tinklefuhrer: <url>",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4437,"<user> <user> If you look at the voters left on the voter file who can actually make up the late earlies (statewide) these votes are likely 50/50, or slightly lean R.    This will factor in though for down ballot races (especially LD 6, 17, 20, 21)- depending on how they tilt in each district.",5,0,"{'0': 1.0, '1': 0.0}",train,0
4438,"<user> Seems like your base is nervous that <user> might win.  It's the only reason I can think why you as president would cosign the thuggish behavior you compare Latinos to. 😑🖕🏼  Everyone, please, vote this assh*le out of office. He doesn't deserve to be near even a potted plant.",5,1,"{'0': 0.0, '1': 1.0}",train,0
4439,"County attorney Mike Freeman of Minneapolis says there's evidence in George Floyd case that ""does not support a criminal charge"" for the four murderous cops. His ass better be kidding right now.",5,0,"{'0': 1.0, '1': 0.0}",train,0
4440,"The Democrat Party is the party of hypocrisy.  It is the party of systemic racism.  The Democrat Party is the party of Fascists, Socialists &amp; Communists.  It is the enemy of the people.  The MEDIA are the propaganda arm of the Democrat Party.  #DefundDemocrats #GeorgeFloyd <url>",5,1,"{'0': 0.2, '1': 0.8}",train,2
4441,"✨EDUCATION TIME✨  Saying COVID-19 originated from China isn’t xenophobic.  Calling it the ""Chinavirus"" and being afraid of people who are of Chinese descent is tho.  So Get out of your little bubble, sanitize, and wear a mask.  Being mean won’t cure disease. Only spreads it. ❤️",5,0,"{'0': 0.8, '1': 0.2}",train,2
4442,"Trump has chosen the low road. Attacking the USPS is the last straw. Dems have to get into the mud with him. But we do it legally, by impeaching him again, immediately. For the USPS and EVERYTHING else he has done.  -first degree mass manslaughter of Covid 250,000 victims",5,0,"{'0': 0.8, '1': 0.2}",train,2
4443,<user> <user> trunk has 43 allegations of rape and said he’s date his daughter <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
4444,America has messed it up for the rest of the World 🙄😭  I dunno whether Covid Exists anymore..   #COVID19 #amsterdamprotest,5,0,"{'0': 1.0, '1': 0.0}",train,0
4445,"<user> <user> <user> <user> When you can only barely beat the biggest clown in existence, you ought to be ashamed of yourself.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4446,They plan on replacing them with the Muslim Brotherhood.,5,0,"{'0': 1.0, '1': 0.0}",train,0
4447,Systemic racism and coronavirus are killing people of color. Protesting isn't enough <url> #SmartNews,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4448,<user> Walk towards the light joe  you friggin' anti-Christ..,5,1,"{'0': 0.2, '1': 0.8}",train,2
4449,"Scared little #Bunkerboy lives in the big house painted in white  He’s scared the big bad wolf is coming to get him at night,  So, he built a biggie fence to keep all the big bad ass citizens away He hides in his #bunker day &amp; night, waiting for them to go away  #BlackLivesMatter",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4450,"<user> Unfortunately, Trump can't disavow any of his supporters, even the white supremacist groups. He needs every vote from the minority of Americans who supports him",5,0,"{'0': 1.0, '1': 0.0}",train,0
4451,<user> You are cheating,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4452,<user> <user> #Seattle  #SoManyCops #BLM #BlackLivesMatter Hold your ground #Toxic #teargas #toxicmasculinity preaching men are all the same #WhiteSupremacy  #mainstreammedia #TrumpOut2020 #trumpout #USA #civilrightsmovement #6for1 #civilrights #allies  #mainstreammedialies #LGBTQ #protests,5,0,"{'0': 1.0, '1': 0.0}",train,0
4453,quarantine got me wanting to jump in a volcano . #coronavirus #QuarantineLife #bored,5,0,"{'0': 1.0, '1': 0.0}",train,0
4454,This guy knows and speaks the truth... he called the shot but the news stations let the masses stew with no information. Go find the truth from the truth tellers people!! Thank you <user>,5,0,"{'0': 0.8, '1': 0.2}",train,2
4455,Chauvin's previous victim said the name was right but the photos were not him... and he isn't the guy on the news... <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
4456,"<user> What a bunch of nonsense,  much like your career Joe.",5,1,"{'0': 0.2, '1': 0.8}",train,2
4457,"<user> Hey, moron, the next 4 countries combine have 25% less population than the US, and I noticed you didn’t added up their COVID deaths. Finally, almost half of US cases are in two states run by Dems, and more than half the totals deaths were in those same two states.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4458,<user> <user> <user> <user> <user> <user> <user> <user> So this supposed all loving god will make anyone who doesn't worship him burn in the pits of hell for eternity and his proof that he exists was to send down his son to be tortured and hung by his wrists for days until he died? Sounds like a real swell guy.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4459,"I'm experiencing sooo much disgust right now (voter suppression, stealing Supreme Court seat, 1000s dying from covid, white supremacist rallies,  racist president &amp; his congressional enablers). Wish I could see my insula. I'm sure it's getting a good workout.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4460,"<user> <user> The UN is almost as useless as the EU and should be tossed out of the United States. Also, your recent comments about George Floyd’s death being an abuse of power were incredibly ironic, since the EU has been abusing its powers for years!",5,0,"{'0': 0.8, '1': 0.2}",train,2
4461,M O R O N S,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4462,<user> Fucking coronavirus stop spreading lies - many officers not able to report to work due to virus.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4463,"Hope they spend a lot of money on a pointless attempt. Hope they don’t win. Greedy inconsiderate and pathetic, Kings island is such a dump",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
4464,<user> <user> absolutely despicable behavior. SPD is tearing down our city. It's time for both of you to resign. #SeattleProtest #JennyGottaGo #AbolishThePolice <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
4465,"To give a similitude:  ""It can then be said that this virus of ""wealth"" must be annihilated—because private property and wealth independence is detested—[by Communists]—and must be destroyed.""",5,0,"{'0': 0.8, '1': 0.2}",train,2
4466,<user> <user> <user> poopy in bio #cucked,5,1,"{'0': 0.0, '1': 1.0}",train,0
4467,<user> <user> <user> is this the Turkey you refuse to drop? Stop funding #terrorism <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4468,"""""""Democrats DEFY Science And World Health Organization And INCREASE COVID Lockdown, Pure HYPOCRISY"""" Tim Pool  <url>",5,1,"{'0': 0.2, '1': 0.8}",train,2
4469,"<user> This innocent blood will be on all your hands. The wrath will fall on this nation and world undiluted and you MY people will have angered ME by remaining silent. Beware I am not only a God of love, but I am a God of mighty wrath when angered.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4470,#Florida turd Governor ⁦<user> Scoffs at Fresh Virus Tactics: ‘Like What?’  #GOPCowards #COVID19 #coronavirus  <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
4471,<user> <user> You sound desperate <user> . Let us know how you like France. I hear the beaheaddings are a blast!  #TRUMP2020ToSaveAmerica,5,1,"{'0': 0.0, '1': 1.0}",train,0
4472,"#ARMYof12MONKEYS it's been done before in the Movie, it killed the World and they had to learn Time-Travel to Change the Past &amp; still failed. So what is going on? 3RD REICH minded Assholes are killing ALL RACES but ARYAN #CoronaLockdown #CoronavirusOutbreak #coronavirus #COVID19 <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
